Draw number,Draw date,Winning Number 1,Winning Number 2,Winning Number 3,Winning Number 4,Winning Number 5,Winning Number 6,Division 1 winners,Division 1 winners in WA,Division 1 prize pool,Division 1 amount,Division 2 winners,Division 2 winners in WA,Division 2 prize pool,Division 2 amount,Division 3 winners,Division 3 winners in WA,Division 3 prize pool,Division 3 amount,Division 4 winners,Division 4 winners in WA,Division 4 prize pool,Division 4 amount,Division 5 winners,Division 5 winners in WA,Division 5 prize pool,Division 5 amount
4103,14/11/2020,1,8,3,4,6,6,1,1,64284.30,64284.30,4,0,26664.00,6666.00,29,9,19314.00,666.00,366,111,24156.00,66.00,3545,1083,23397.00,6.60
4101,07/11/2020,8,1,3,2,9,4,0,0,0.00,0.00,3,0,19998.00,6666.00,33,7,21978.00,666.00,308,78,20328.00,66.00,3485,1069,23001.00,6.60
4099,31/10/2020,2,4,2,2,6,5,0,0,0.00,0.00,5,1,33330.00,6666.00,28,5,18648.00,666.00,373,105,24618.00,66.00,3617,1033,23872.20,6.60
4097,24/10/2020,7,1,0,4,9,6,1,0,101462.15,101462.15,7,1,46662.00,6666.00,39,13,25974.00,666.00,393,109,25938.00,66.00,3997,1133,26380.20,6.60
4095,17/10/2020,5,0,6,0,4,7,0,0,0.00,0.00,2,2,13332.00,6666.00,41,16,27306.00,666.00,342,94,22572.00,66.00,3923,1093,25891.80,6.60
4093,10/10/2020,9,5,8,5,9,7,0,0,0.00,0.00,1,1,6666.00,6666.00,35,11,23310.00,666.00,356,92,23496.00,66.00,3667,1071,24202.20,6.60
4091,03/10/2020,2,4,1,0,1,3,0,0,0.00,0.00,4,1,26664.00,6666.00,43,11,28638.00,666.00,316,100,20856.00,66.00,3360,924,22176.00,6.60
4089,26/09/2020,3,8,9,1,3,2,1,0,66764.20,66764.20,7,0,46662.00,6666.00,43,12,28638.00,666.00,400,111,26400.00,66.00,4027,1195,26578.20,6.60
4087,19/09/2020,3,0,1,9,4,8,0,0,0.00,0.00,3,1,19998.00,6666.00,39,16,25974.00,666.00,396,121,26136.00,66.00,3914,1239,25832.40,6.60
4085,12/09/2020,2,5,0,0,8,0,0,0,0.00,0.00,3,1,19998.00,6666.00,30,6,19980.00,666.00,373,119,24618.00,66.00,3504,1146,23126.40,6.60
4083,05/09/2020,6,8,9,0,2,0,1,0,16666.00,16666.00,6,2,39996.00,6666.00,35,15,23310.00,666.00,409,130,26994.00,66.00,4065,1324,26829.00,6.60
4081,29/08/2020,6,8,0,5,1,6,2,1,63183.10,31591.55,6,3,39996.00,6666.00,38,19,25308.00,666.00,421,131,27786.00,66.00,3751,1161,24756.60,6.60
4079,22/08/2020,6,8,9,8,0,2,0,0,0.00,0.00,2,1,13332.00,6666.00,34,11,22644.00,666.00,354,113,23364.00,66.00,3595,1065,23727.00,6.60
4077,15/08/2020,0,5,1,8,9,2,1,0,102307.60,102307.60,5,1,33330.00,6666.00,48,12,31968.00,666.00,409,136,26994.00,66.00,4177,1324,27568.20,6.60
4075,08/08/2020,6,5,6,6,2,2,0,0,0.00,0.00,3,0,19998.00,6666.00,39,10,25974.00,666.00,415,135,27390.00,66.00,4050,1304,26730.00,6.60
4073,01/08/2020,9,6,6,4,5,4,0,0,0.00,0.00,3,1,19998.00,6666.00,33,9,21978.00,666.00,371,118,24486.00,66.00,4061,1340,26802.60,6.60
4071,25/07/2020,1,7,4,9,1,5,0,0,0.00,0.00,3,1,19998.00,6666.00,42,11,27972.00,666.00,425,126,28050.00,66.00,3979,1267,26261.40,6.60
4069,18/07/2020,8,0,2,8,1,5,1,0,108030.45,108030.45,5,1,33330.00,6666.00,49,8,32634.00,666.00,426,126,28116.00,66.00,4526,1462,29871.60,6.60
4067,11/07/2020,1,4,6,0,6,1,0,0,0.00,0.00,4,1,26664.00,6666.00,44,15,29304.00,666.00,403,132,26598.00,66.00,4243,1438,28003.80,6.60
4065,04/07/2020,1,8,4,7,9,4,0,0,0.00,0.00,7,4,46662.00,6666.00,46,25,30636.00,666.00,369,123,24354.00,66.00,3814,1249,25172.40,6.60
4063,27/06/2020,9,1,4,0,4,0,0,0,0.00,0.00,6,2,39996.00,6666.00,36,12,23976.00,666.00,336,129,22176.00,66.00,3642,1172,24037.20,6.60
4061,20/06/2020,0,3,5,7,5,7,0,0,0.00,0.00,5,1,33330.00,6666.00,41,8,27306.00,666.00,367,128,24222.00,66.00,4002,1262,26413.20,6.60
4059,13/06/2020,0,4,2,6,5,3,0,0,0.00,0.00,4,2,26664.00,6666.00,38,13,25308.00,666.00,329,113,21714.00,66.00,3485,1090,23001.00,6.60
4057,06/06/2020,3,8,6,2,5,9,1,1,70686.30,70686.30,3,0,19998.00,6666.00,33,9,21978.00,666.00,362,113,23892.00,66.00,3847,1187,25390.20,6.60
4055,30/05/2020,4,1,3,1,9,1,0,0,0.00,0.00,1,1,6666.00,6666.00,27,9,17982.00,666.00,320,90,21120.00,66.00,3549,1073,23423.40,6.60
4053,23/05/2020,0,3,3,4,0,9,2,0,49998.00,24999.00,2,0,13332.00,6666.00,48,17,31968.00,666.00,372,112,24552.00,66.00,3773,1194,24901.80,6.60
4051,16/05/2020,4,4,0,0,3,2,0,0,0.00,0.00,4,2,26664.00,6666.00,42,13,27972.00,666.00,374,126,24684.00,66.00,3555,1143,23463.00,6.60
4049,09/05/2020,5,7,1,9,8,2,1,0,327064.35,327064.35,6,1,39996.00,6666.00,58,17,38628.00,666.00,564,181,37224.00,66.00,5653,1810,37309.80,6.60
4047,02/05/2020,5,9,9,4,2,9,0,0,0.00,0.00,4,2,26664.00,6666.00,46,21,30636.00,666.00,495,152,32670.00,66.00,4861,1496,32082.60,6.60
4045,25/04/2020,3,6,4,7,7,0,0,0,0.00,0.00,3,1,19998.00,6666.00,43,15,28638.00,666.00,456,146,30096.00,66.00,4537,1460,29944.20,6.60
4043,18/04/2020,6,6,0,1,6,0,0,0,0.00,0.00,6,4,39996.00,6666.00,59,23,39294.00,666.00,430,124,28380.00,66.00,4212,1343,27799.20,6.60
4041,11/04/2020,8,5,2,9,9,5,0,0,0.00,0.00,2,0,13332.00,6666.00,39,10,25974.00,666.00,395,118,26070.00,66.00,3944,1248,26030.40,6.60
4039,04/04/2020,6,6,7,0,4,3,0,0,0.00,0.00,5,0,33330.00,6666.00,37,8,24642.00,666.00,370,111,24420.00,66.00,3826,1224,25251.60,6.60
4037,28/03/2020,5,5,9,5,5,7,0,0,0.00,0.00,1,0,6666.00,6666.00,24,11,15984.00,666.00,369,125,24354.00,66.00,3652,1182,24103.20,6.60
4035,21/03/2020,5,0,4,0,8,5,0,0,0.00,0.00,3,1,19998.00,6666.00,38,6,25308.00,666.00,334,104,22044.00,66.00,3535,1128,23331.00,6.60
4033,14/03/2020,3,4,4,0,9,5,0,0,0.00,0.00,1,0,6666.00,6666.00,32,11,21312.00,666.00,319,93,21054.00,66.00,3241,1046,21390.60,6.60
4031,07/03/2020,2,9,4,7,7,0,0,0,0.00,0.00,2,1,13332.00,6666.00,25,3,16650.00,666.00,330,110,21780.00,66.00,3144,953,20750.40,6.60
4029,29/02/2020,5,7,8,0,0,9,0,0,0.00,0.00,2,0,13332.00,6666.00,30,10,19980.00,666.00,335,100,22110.00,66.00,3278,1054,21634.80,6.60
4027,22/02/2020,6,3,4,1,8,7,0,0,0.00,0.00,0,0,0.00,0.00,27,9,17982.00,666.00,269,93,17754.00,66.00,2898,912,19126.80,6.60
4025,15/02/2020,3,0,1,9,7,3,1,1,33332.00,33332.00,4,2,26664.00,6666.00,37,10,24642.00,666.00,371,127,24486.00,66.00,3488,1068,23020.80,6.60
4023,08/02/2020,5,8,2,8,7,3,0,0,0.00,0.00,4,2,26664.00,6666.00,36,10,23976.00,666.00,290,85,19140.00,66.00,3039,989,20057.40,6.60
4021,01/02/2020,6,2,8,0,5,1,1,1,99134.90,99134.90,2,0,13332.00,6666.00,35,10,23310.00,666.00,336,117,22176.00,66.00,3315,1105,21879.00,6.60
4019,25/01/2020,8,4,4,8,7,5,0,0,0.00,0.00,3,0,19998.00,6666.00,24,9,15984.00,666.00,343,94,22638.00,66.00,3272,1010,21595.20,6.60
4017,18/01/2020,3,7,2,6,1,9,0,0,0.00,0.00,3,1,19998.00,6666.00,28,10,18648.00,666.00,310,98,20460.00,66.00,3101,910,20466.60,6.60
4015,11/01/2020,9,4,2,8,1,1,0,0,0.00,0.00,4,0,26664.00,6666.00,26,11,17316.00,666.00,307,84,20262.00,66.00,3096,937,20433.60,6.60
4013,04/01/2020,3,0,7,3,5,5,0,0,0.00,0.00,3,1,19998.00,6666.00,36,13,23976.00,666.00,314,99,20724.00,66.00,3079,923,20321.40,6.60
4011,28/12/2019,0,1,5,6,0,4,1,0,17816.80,17816.80,4,0,26664.00,6666.00,51,12,33966.00,666.00,451,110,29766.00,66.00,4379,1101,28901.40,6.60
4009,21/12/2019,2,6,9,6,9,0,1,0,177615.85,177615.85,6,0,39996.00,6666.00,39,9,25974.00,666.00,361,116,23826.00,66.00,4099,1211,27053.40,6.60
4007,14/12/2019,1,3,6,8,8,2,0,0,0.00,0.00,2,0,13332.00,6666.00,43,12,28638.00,666.00,358,100,23628.00,66.00,3716,1073,24525.60,6.60
4005,07/12/2019,5,6,0,3,3,7,0,0,0.00,0.00,2,1,13332.00,6666.00,23,7,15318.00,666.00,368,87,24288.00,66.00,3791,1140,25020.60,6.60
4003,30/11/2019,3,9,6,2,2,3,0,0,0.00,0.00,5,1,33330.00,6666.00,40,12,26640.00,666.00,354,106,23364.00,66.00,3779,1055,24941.40,6.60
4001,23/11/2019,1,3,4,9,0,9,0,0,0.00,0.00,3,0,19998.00,6666.00,40,12,26640.00,666.00,366,109,24156.00,66.00,3591,1004,23700.60,6.60
3999,16/11/2019,2,5,9,3,5,6,0,0,0.00,0.00,9,1,59994.00,6666.00,33,12,21978.00,666.00,348,98,22968.00,66.00,3398,872,22426.80,6.60
3997,09/11/2019,6,5,3,6,6,8,0,0,0.00,0.00,7,0,46662.00,6666.00,42,16,27972.00,666.00,346,96,22836.00,66.00,3533,1052,23317.80,6.60
3995,02/11/2019,6,0,8,3,8,8,0,0,0.00,0.00,3,1,19998.00,6666.00,37,4,24642.00,666.00,394,95,26004.00,66.00,3695,1030,24387.00,6.60
3993,26/10/2019,4,5,2,9,4,9,1,0,281254.95,281254.95,4,2,26664.00,6666.00,42,13,27972.00,666.00,484,139,31944.00,66.00,4442,1345,29317.20,6.60
3991,19/10/2019,7,3,9,7,6,5,0,0,0.00,0.00,1,0,6666.00,6666.00,61,15,40626.00,666.00,448,128,29568.00,66.00,4330,1317,28578.00,6.60
3989,12/10/2019,9,4,3,1,5,6,0,0,0.00,0.00,6,1,39996.00,6666.00,40,17,26640.00,666.00,434,131,28644.00,66.00,3994,1179,26360.40,6.60
3987,05/10/2019,0,4,9,6,8,5,0,0,0.00,0.00,4,0,26664.00,6666.00,46,10,30636.00,666.00,411,131,27126.00,66.00,4146,1177,27363.60,6.60
3985,28/09/2019,3,4,6,9,8,2,0,0,0.00,0.00,5,0,33330.00,6666.00,36,17,23976.00,666.00,503,101,33198.00,66.00,5251,1169,34656.60,6.60
3983,21/09/2019,8,6,6,1,3,4,0,0,0.00,0.00,5,2,33330.00,6666.00,40,12,26640.00,666.00,427,131,28182.00,66.00,4301,1251,28386.60,6.60
3981,14/09/2019,3,6,4,8,2,0,0,0,0.00,0.00,1,1,6666.00,6666.00,33,4,21978.00,666.00,362,117,23892.00,66.00,3678,1080,24274.80,6.60
3979,07/09/2019,8,3,7,7,5,2,0,0,0.00,0.00,5,1,33330.00,6666.00,34,9,22644.00,666.00,363,105,23958.00,66.00,3698,1116,24406.80,6.60
3977,31/08/2019,1,1,9,2,8,3,0,0,0.00,0.00,2,2,13332.00,6666.00,32,16,21312.00,666.00,431,123,28446.00,66.00,4010,1135,26466.00,6.60
3975,24/08/2019,2,6,1,5,9,8,0,0,0.00,0.00,2,0,13332.00,6666.00,42,11,27972.00,666.00,354,100,23364.00,66.00,3328,963,21964.80,6.60
3973,17/08/2019,1,0,7,7,8,6,0,0,0.00,0.00,2,0,13332.00,6666.00,31,12,20646.00,666.00,313,96,20658.00,66.00,3038,966,20050.80,6.60
3971,10/08/2019,1,4,9,3,6,3,1,1,28840.35,28840.35,3,0,19998.00,6666.00,23,7,15318.00,666.00,390,100,25740.00,66.00,3668,991,24208.80,6.60
3969,03/08/2019,2,2,5,5,7,3,1,0,140707.90,140707.90,3,1,19998.00,6666.00,48,9,31968.00,666.00,467,102,30822.00,66.00,4487,1062,29614.20,6.60
3967,27/07/2019,4,5,4,1,0,1,0,0,0.00,0.00,3,1,19998.00,6666.00,37,4,24642.00,666.00,472,111,31152.00,66.00,4759,1155,31409.40,6.60
3965,20/07/2019,1,0,0,9,6,4,0,0,0.00,0.00,5,1,33330.00,6666.00,25,4,16650.00,666.00,448,109,29568.00,66.00,4525,1065,29865.00,6.60
3963,13/07/2019,5,3,4,7,0,8,0,0,0.00,0.00,6,1,39996.00,6666.00,54,7,35964.00,666.00,492,112,32472.00,66.00,4863,1081,32095.80,6.60
3961,06/07/2019,3,8,4,9,1,8,0,0,0.00,0.00,6,0,39996.00,6666.00,48,13,31968.00,666.00,372,83,24552.00,66.00,4007,955,26446.20,6.60
3959,29/06/2019,5,2,0,7,6,9,1,0,129633.30,129633.30,9,2,59994.00,6666.00,39,14,25974.00,666.00,446,110,29436.00,66.00,4437,1279,29284.20,6.60
3957,22/06/2019,1,1,9,3,9,4,0,0,0.00,0.00,14,2,93324.00,6666.00,39,13,25974.00,666.00,439,108,28974.00,66.00,4376,1121,28881.60,6.60
3955,15/06/2019,9,5,1,9,9,6,0,0,0.00,0.00,8,0,53328.00,6666.00,39,5,25974.00,666.00,435,118,28710.00,66.00,4174,1067,27548.40,6.60
3953,08/06/2019,8,1,6,2,0,6,0,0,0.00,0.00,3,0,19998.00,6666.00,37,10,24642.00,666.00,416,80,27456.00,66.00,4211,954,27792.60,6.60
3951,01/06/2019,2,5,4,1,9,9,0,0,0.00,0.00,9,3,59994.00,6666.00,42,8,27972.00,666.00,430,108,28380.00,66.00,4112,977,27139.20,6.60
3949,25/05/2019,7,7,1,5,0,5,0,0,0.00,0.00,3,2,19998.00,6666.00,34,7,22644.00,666.00,378,76,24948.00,66.00,3915,866,25839.00,6.60
3947,18/05/2019,1,9,3,1,6,4,2,0,105885.60,52942.80,3,1,19998.00,6666.00,37,11,24642.00,666.00,437,105,28842.00,66.00,4254,1007,28076.40,6.60
3945,11/05/2019,1,7,7,8,3,2,0,0,0.00,0.00,4,1,26664.00,6666.00,59,16,39294.00,666.00,501,94,33066.00,66.00,5170,1194,34122.00,6.60
3943,04/05/2019,6,4,6,1,9,8,0,0,0.00,0.00,3,2,19998.00,6666.00,37,8,24642.00,666.00,444,111,29304.00,66.00,4109,966,27119.40,6.60
3941,27/04/2019,8,9,8,5,9,8,0,0,0.00,0.00,5,0,33330.00,6666.00,48,11,31968.00,666.00,404,93,26664.00,66.00,3971,912,26208.60,6.60
3939,20/04/2019,1,4,0,0,8,1,1,0,258654.90,258654.90,4,1,26664.00,6666.00,43,15,28638.00,666.00,512,132,33792.00,66.00,4756,1246,31389.60,6.60
3937,13/04/2019,9,6,1,8,0,2,0,0,0.00,0.00,1,0,6666.00,6666.00,45,8,29970.00,666.00,461,122,30426.00,66.00,4709,1214,31079.40,6.60
3935,06/04/2019,4,4,4,6,1,1,0,0,0.00,0.00,2,1,13332.00,6666.00,46,12,30636.00,666.00,461,122,30426.00,66.00,4465,1092,29469.00,6.60
3933,30/03/2019,2,6,4,3,9,9,0,0,0.00,0.00,1,0,6666.00,6666.00,60,17,39960.00,666.00,474,125,31284.00,66.00,5006,1184,33039.60,6.60
3931,23/03/2019,0,2,5,3,2,2,0,0,0.00,0.00,3,1,19998.00,6666.00,37,12,24642.00,666.00,430,111,28380.00,66.00,4017,958,26512.20,6.60
3929,16/03/2019,3,6,3,9,4,9,0,0,0.00,0.00,4,0,26664.00,6666.00,44,11,29304.00,666.00,397,94,26202.00,66.00,4021,937,26538.60,6.60
3927,09/03/2019,8,7,1,2,8,9,0,0,0.00,0.00,4,1,26664.00,6666.00,35,10,23310.00,666.00,400,98,26400.00,66.00,4052,926,26743.20,6.60
3925,02/03/2019,6,9,9,8,1,9,0,0,0.00,0.00,4,2,26664.00,6666.00,51,13,33966.00,666.00,387,109,25542.00,66.00,3971,894,26208.60,6.60
3923,23/02/2019,8,1,1,4,6,7,1,0,87538.15,87538.15,8,2,53328.00,6666.00,41,13,27306.00,666.00,456,107,30096.00,66.00,4409,1079,29099.40,6.60
3921,16/02/2019,2,9,2,3,1,1,0,0,0.00,0.00,5,1,33330.00,6666.00,52,15,34632.00,666.00,519,117,34254.00,66.00,4950,1148,32670.00,6.60
3919,09/02/2019,7,4,6,2,0,4,0,0,0.00,0.00,2,1,13332.00,6666.00,49,14,32634.00,666.00,381,83,25146.00,66.00,4147,947,27370.20,6.60
3917,02/02/2019,8,4,7,1,6,4,0,0,0.00,0.00,4,1,26664.00,6666.00,39,9,25974.00,666.00,408,96,26928.00,66.00,4009,914,26459.40,6.60
3915,26/01/2019,6,9,1,8,7,2,1,0,129346.75,129346.75,6,3,39996.00,6666.00,47,13,31302.00,666.00,429,113,28314.00,66.00,4561,1099,30102.60,6.60
3913,19/01/2019,3,4,1,1,0,4,0,0,0.00,0.00,8,1,53328.00,6666.00,55,12,36630.00,666.00,484,122,31944.00,66.00,4531,1152,29904.60,6.60
3911,12/01/2019,6,0,2,5,6,2,0,0,0.00,0.00,7,1,46662.00,6666.00,40,6,26640.00,666.00,440,103,29040.00,66.00,4196,1060,27693.60,6.60
3909,05/01/2019,4,7,0,4,6,2,0,0,0.00,0.00,1,0,6666.00,6666.00,50,17,33300.00,666.00,366,95,24156.00,66.00,3593,926,23713.80,6.60
3907,29/12/2018,3,6,8,5,3,2,0,0,0.00,0.00,4,1,26664.00,6666.00,33,11,21978.00,666.00,413,119,27258.00,66.00,3962,1104,26149.20,6.60
3905,22/12/2018,1,7,5,1,5,2,0,0,0.00,0.00,3,1,19998.00,6666.00,27,7,17982.00,666.00,321,96,21186.00,66.00,3184,952,21014.40,6.60
3903,15/12/2018,5,1,2,8,6,0,1,0,57031.30,57031.30,7,2,46662.00,6666.00,34,4,22644.00,666.00,303,85,19998.00,66.00,3366,957,22215.60,6.60
3901,08/12/2018,0,5,3,6,1,3,0,0,0.00,0.00,3,2,19998.00,6666.00,41,10,27306.00,666.00,307,87,20262.00,66.00,3359,965,22169.40,6.60
3899,01/12/2018,3,9,6,9,6,9,0,0,0.00,0.00,3,1,19998.00,6666.00,24,6,15984.00,666.00,326,98,21516.00,66.00,3346,918,22083.60,6.60
3897,24/11/2018,3,4,9,5,9,7,1,0,56159.30,56159.30,5,2,33330.00,6666.00,32,3,21312.00,666.00,377,112,24882.00,66.00,3330,915,21978.00,6.60
3895,17/11/2018,9,7,4,1,2,7,0,0,0.00,0.00,3,1,19998.00,6666.00,38,10,25308.00,666.00,333,95,21978.00,66.00,3422,1012,22585.20,6.60
3893,10/11/2018,4,1,4,6,4,5,0,0,0.00,0.00,2,0,13332.00,6666.00,38,12,25308.00,666.00,367,105,24222.00,66.00,3328,949,21964.80,6.60
3891,03/11/2018,6,2,5,0,6,5,1,0,243505.90,243505.90,3,2,19998.00,6666.00,45,20,29970.00,666.00,433,165,28578.00,66.00,4128,1462,27244.80,6.60
3889,27/10/2018,0,8,1,1,8,8,0,0,0.00,0.00,4,1,26664.00,6666.00,41,15,27306.00,666.00,431,143,28446.00,66.00,4382,1538,28921.20,6.60
3887,20/10/2018,6,3,2,7,3,8,0,0,0.00,0.00,5,0,33330.00,6666.00,42,14,27972.00,666.00,395,139,26070.00,66.00,3922,1301,25885.20,6.60
3885,13/10/2018,4,8,9,9,3,2,0,0,0.00,0.00,4,2,26664.00,6666.00,46,15,30636.00,666.00,369,125,24354.00,66.00,3902,1276,25753.20,6.60
3883,06/10/2018,5,8,6,9,0,1,0,0,0.00,0.00,4,1,26664.00,6666.00,44,12,29304.00,666.00,406,120,26796.00,66.00,3823,1214,25231.80,6.60
3881,29/09/2018,8,6,7,4,3,7,0,0,0.00,0.00,5,2,33330.00,6666.00,36,10,23976.00,666.00,390,110,25740.00,66.00,3841,1157,25350.60,6.60
3879,22/09/2018,3,1,3,8,4,9,0,0,0.00,0.00,1,0,6666.00,6666.00,42,12,27972.00,666.00,372,117,24552.00,66.00,4075,1332,26895.00,6.60
3877,15/09/2018,6,1,2,3,9,6,0,0,0.00,0.00,4,1,26664.00,6666.00,35,9,23310.00,666.00,375,128,24750.00,66.00,3924,1301,25898.40,6.60
3875,08/09/2018,2,5,9,1,3,3,0,0,0.00,0.00,5,2,33330.00,6666.00,35,13,23310.00,666.00,399,136,26334.00,66.00,3756,1211,24789.60,6.60
3873,01/09/2018,7,8,4,4,1,1,0,0,0.00,0.00,4,1,26664.00,6666.00,52,25,34632.00,666.00,429,137,28314.00,66.00,4444,1464,29330.40,6.60
3871,25/08/2018,4,3,5,1,9,1,0,0,0.00,0.00,3,1,19998.00,6666.00,37,9,24642.00,666.00,358,122,23628.00,66.00,3645,1200,24057.00,6.60
3869,18/08/2018,4,3,8,7,4,8,1,0,95069.80,95069.80,3,1,19998.00,6666.00,60,30,39960.00,666.00,479,203,31614.00,66.00,4654,1982,30716.40,6.60
3867,11/08/2018,7,4,1,4,0,2,0,0,0.00,0.00,6,1,39996.00,6666.00,49,21,32634.00,666.00,480,207,31680.00,66.00,4500,1947,29700.00,6.60
3865,04/08/2018,7,4,1,4,8,7,0,0,0.00,0.00,4,1,26664.00,6666.00,40,19,26640.00,666.00,405,162,26730.00,66.00,4020,1535,26532.00,6.60
3863,28/07/2018,9,5,8,5,7,1,0,0,0.00,0.00,6,1,39996.00,6666.00,50,23,33300.00,666.00,451,162,29766.00,66.00,4169,1529,27515.40,6.60
3861,21/07/2018,1,0,2,3,0,9,0,0,0.00,0.00,5,1,33330.00,6666.00,43,17,28638.00,666.00,344,134,22704.00,66.00,3664,1335,24182.40,6.60
3859,14/07/2018,3,1,9,1,7,7,1,0,234847.85,234847.85,4,1,26664.00,6666.00,34,15,22644.00,666.00,438,162,28908.00,66.00,4137,1366,27304.20,6.60
3857,07/07/2018,9,9,1,7,2,2,0,0,0.00,0.00,1,1,6666.00,6666.00,26,12,17316.00,666.00,333,126,21978.00,66.00,3616,1244,23865.60,6.60
3855,30/06/2018,8,9,3,9,7,1,0,0,0.00,0.00,2,0,13332.00,6666.00,27,10,17982.00,666.00,369,119,24354.00,66.00,3435,1227,22671.00,6.60
3853,23/06/2018,0,7,1,0,5,9,0,0,0.00,0.00,1,0,6666.00,6666.00,41,19,27306.00,666.00,358,138,23628.00,66.00,3919,1456,25865.40,6.60
3851,16/06/2018,8,4,3,6,4,1,0,0,0.00,0.00,4,2,26664.00,6666.00,21,7,13986.00,666.00,365,136,24090.00,66.00,3318,1221,21898.80,6.60
3849,09/06/2018,5,7,1,9,3,0,0,0,0.00,0.00,1,1,6666.00,6666.00,40,13,26640.00,666.00,348,140,22968.00,66.00,3361,1276,22182.60,6.60
3847,02/06/2018,9,4,4,7,5,2,0,0,0.00,0.00,3,1,19998.00,6666.00,45,12,29970.00,666.00,323,116,21318.00,66.00,3236,1256,21357.60,6.60
3845,26/05/2018,8,8,2,5,4,9,0,0,0.00,0.00,3,1,19998.00,6666.00,36,12,23976.00,666.00,312,112,20592.00,66.00,3197,1186,21100.20,6.60
3843,19/05/2018,3,6,9,3,2,2,0,0,0.00,0.00,6,4,39996.00,6666.00,36,15,23976.00,666.00,317,133,20922.00,66.00,3282,1271,21661.20,6.60
3841,12/05/2018,0,4,5,1,5,8,1,0,79060.35,79060.35,4,2,26664.00,6666.00,36,11,23976.00,666.00,354,131,23364.00,66.00,3547,1342,23410.20,6.60
3839,05/05/2018,1,4,1,1,0,3,0,0,0.00,0.00,3,2,19998.00,6666.00,24,9,15984.00,666.00,294,100,19404.00,66.00,3108,1130,20512.80,6.60
3837,28/04/2018,9,1,5,0,2,4,0,0,0.00,0.00,2,1,13332.00,6666.00,30,11,19980.00,666.00,294,113,19404.00,66.00,3025,1052,19965.00,6.60
3835,21/04/2018,4,1,7,8,4,0,0,0,0.00,0.00,3,1,19998.00,6666.00,32,6,21312.00,666.00,295,114,19470.00,66.00,3032,1104,20011.20,6.60
3833,14/04/2018,9,4,9,8,8,3,1,1,33332.00,33332.00,4,0,26664.00,6666.00,20,12,13320.00,666.00,295,96,19470.00,66.00,3099,1122,20453.40,6.60
3831,07/04/2018,8,6,0,3,4,0,0,0,0.00,0.00,6,0,39996.00,6666.00,39,13,25974.00,666.00,307,113,20262.00,66.00,2982,1108,19681.20,6.60
3829,31/03/2018,4,7,3,8,3,8,1,0,203924.35,203924.35,3,1,19998.00,6666.00,35,5,23310.00,666.00,346,142,22836.00,66.00,3387,1223,22354.20,6.60
3827,24/03/2018,9,3,2,1,1,6,0,0,0.00,0.00,5,1,33330.00,6666.00,38,16,25308.00,666.00,407,163,26862.00,66.00,3853,1534,25429.80,6.60
3825,17/03/2018,5,1,8,7,5,5,0,0,0.00,0.00,3,1,19998.00,6666.00,32,15,21312.00,666.00,321,117,21186.00,66.00,3293,1218,21733.80,6.60
3823,10/03/2018,8,7,4,0,2,5,0,0,0.00,0.00,3,1,19998.00,6666.00,41,14,27306.00,666.00,362,130,23892.00,66.00,3267,1241,21562.20,6.60
3821,03/03/2018,9,2,4,9,0,4,0,0,0.00,0.00,1,0,6666.00,6666.00,38,15,25308.00,666.00,311,113,20526.00,66.00,3141,1137,20730.60,6.60
3819,24/02/2018,5,0,7,8,5,9,0,0,0.00,0.00,1,1,6666.00,6666.00,34,15,22644.00,666.00,301,96,19866.00,66.00,3335,1214,22011.00,6.60
3817,17/02/2018,6,9,8,2,9,2,0,0,0.00,0.00,0,0,0.00,0.00,23,12,15318.00,666.00,313,108,20658.00,66.00,3210,1172,21186.00,6.60
3815,10/02/2018,4,0,2,4,9,1,0,0,0.00,0.00,2,1,13332.00,6666.00,36,14,23976.00,666.00,379,144,25014.00,66.00,3556,1346,23469.60,6.60
3813,03/02/2018,2,3,9,6,6,5,1,0,337791.70,337791.70,7,3,46662.00,6666.00,35,9,23310.00,666.00,374,113,24684.00,66.00,3797,1415,25060.20,6.60
3811,27/01/2018,8,9,9,1,7,1,0,0,0.00,0.00,4,2,26664.00,6666.00,41,13,27306.00,666.00,334,125,22044.00,66.00,3712,1311,24499.20,6.60
3809,20/01/2018,5,4,3,9,1,0,0,0,0.00,0.00,5,2,33330.00,6666.00,44,16,29304.00,666.00,418,149,27588.00,66.00,3744,1373,24710.40,6.60
3807,13/01/2018,7,0,0,2,5,7,0,0,0.00,0.00,6,4,39996.00,6666.00,41,17,27306.00,666.00,386,154,25476.00,66.00,3888,1520,25660.80,6.60
3805,06/01/2018,4,7,7,6,3,3,0,0,0.00,0.00,6,2,39996.00,6666.00,28,8,18648.00,666.00,389,146,25674.00,66.00,3645,1421,24057.00,6.60
3803,30/12/2017,1,9,1,2,2,9,0,0,0.00,0.00,2,2,13332.00,6666.00,56,25,37296.00,666.00,468,198,30888.00,66.00,4666,1974,30795.60,6.60
3801,23/12/2017,0,3,7,4,8,0,0,0,0.00,0.00,1,0,6666.00,6666.00,42,19,27972.00,666.00,355,128,23430.00,66.00,3465,1258,22869.00,6.60
3799,16/12/2017,5,3,5,7,9,3,0,0,0.00,0.00,3,1,19998.00,6666.00,58,13,38628.00,666.00,302,102,19932.00,66.00,3203,1087,21139.80,6.60
3797,09/12/2017,8,0,3,7,8,9,0,0,0.00,0.00,0,0,0.00,0.00,29,6,19314.00,666.00,305,103,20130.00,66.00,3209,1071,21179.40,6.60
